"Year","Gross","Net","Conventional.Accounting","Economic.Sector","Sector","Category","Sub.Category.1","Sub.Category.2","Sub.Category.3","Gas","MT.CO2e.AR5.20.yr","MT.CO2e.AR4.100.yr","Average_Fahrenheit_Temperature"
2008,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Residential","Not Applicable","Distillate Fuel","N2O",7001,7027,53.1
2008,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Residential","Not Applicable","Kerosene","N2O",127,128,53.1
2008,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Residential","Not Applicable","LPG","N2O",1166,1171,53.1
2008,"Yes","Yes","Yes","Industry","IPPU","Electronics Industry","Semiconductor Manufacturing","Not Applicable","Not Applicable","PFCs",56103,75936,53.1
2008,"Yes","Yes","Yes","Agriculture","AFOLU","Livestock","Manure Management","Not Applicable","Not Applicable","CH4",3786054,1262018,53.1
2008,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Commercial","Not Applicable","Coal","CO2",5126,5126,53.1
2008,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Commercial","Not Applicable","Distillate Fuel","CO2",1160981,1160981,53.1
2008,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Commercial","Not Applicable","Kerosene","CO2",7528,7528,53.1
2008,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Commercial","Not Applicable","LPG","CO2",113234,113234,53.1
2008,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Commercial","Not Applicable","Natural Gas","CO2",3521517,3521517,53.1
2008,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Road","Gasoline","N2O",297709,298836,53.1
2008,"Yes","Yes","No","Waste","Waste","Waste Combustion","Out-of-State Waste Combustion","Not Applicable","Not Applicable","N2O",7083,7110,53.1
2008,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Residential","Not Applicable","Wood","CH4",1468875,489625,53.1
2008,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Residential","Not Applicable","Wood","N2O",61553,61786,53.1
2008,"Yes","No","No","Buildings","Energy","Fuel Combustion","Residential","Not Applicable","Wood","Biogenic CO2",5698360,5698360,53.1
2008,"No","Yes","Yes","Net Emissions","AFOLU","Land","Flooded Land","Land Converted to Flooded Land","Not Applicable","CO2",2479,2479,53.1
2008,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Commercial","Not Applicable","LPG","CH4",65000,21667,53.1
2008,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Commercial","Not Applicable","Natural Gas","CH4",13578394,4526131,53.1
2008,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Commercial","Not Applicable","Distillate Fuel","CO2",5771081,5771081,53.1
2008,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Commercial","Not Applicable","Distillate Fuel","CH4",68884,22961,53.1
2008,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Aviation","Jet Fuel","CO2",6293278,6293278,53.1
2008,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Aviation","Jet Fuel","CH4",0,0,53.1
2008,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Aviation","Jet Fuel","N2O",60668,60898,53.1
2008,"Yes","Yes","Yes","Industry","IPPU","Product Use","Nitrous Oxide","Not Applicable","Not Applicable","N2O",236047,236941,53.1
2008,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Railroad","Distillate Fuel","CH4",2983,994,53.1
2008,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Railroad","Distillate Fuel","N2O",3000,3012,53.1
2008,"Yes","No","No","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Railroad","Distillate Fuel","Biogenic CO2",5969,5969,53.1
2008,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Lubricants","CO2",0,0,53.1
2008,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Lubricants (Transportation)","CO2",0,0,53.1
2008,"Yes","No","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Industrial/Commercial","Gasoline","Biogenic CO2",0,0,53.1
2008,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Military","Distillate Fuel","N2O",181,181,53.1
2008,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Petroleum Coke","CO2",309917,309917,53.1
2008,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Residual Fuel","CO2",89582,89582,53.1
2008,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Special Naphthas","CO2",476,476,53.1
2008,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Waxes","CO2",0,0,53.1
2008,"Yes","Yes","Yes","Industry","IPPU","Electronics Industry","Semiconductor Manufacturing","Not Applicable","Not Applicable","SF6",9171,12316,53.1
2008,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Residential","Not Applicable","Kerosene","CH4",34356,11452,53.1
2008,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Coal","CH4",407230,135743,53.1
2008,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Distillate Fuel","CH4",130592,43531,53.1
2008,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Kerosene","CH4",2110,703,53.1
2008,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","LPG","CH4",2842,947,53.1
2008,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Lubricants","CH4",0,0,53.1
2008,"No","No","No","Excluded","Energy","Fuel Combustion","Transportation","Bunker (Vessel)","Residual Fuel","CO2",4155252,4155252,53.1
2008,"Yes","Yes","Yes","Waste","Waste","Wastewater","Centralized Wastewater","Not Applicable","Not Applicable","CH4",1295508,431836,53.1
2008,"No","Yes","Yes","Net Emissions","AFOLU","Land","Wetland","Land Converted to Wetland","Not Applicable","CO2",440260,440260,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Fuel Combustion","Industrial","Not Applicable","Distillate Fuel","CO2",953567,953567,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Fuel Combustion","Industrial","Not Applicable","Distillate Fuel","CH4",3415,1138,53.1
2008,"No","Yes","Yes","Net Emissions","AFOLU","Land","Flooded Land","Flooded Land Remaining Flooded Land","Not Applicable","CH4",2085504,695168,53.1
2008,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Residual Fuel","CH4",72873,24291,53.1
2008,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Special Naphthas","CH4",328,109,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Fuel Combustion","Industrial","Not Applicable","Kerosene","N2O",38,39,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Fuel Combustion","Industrial","Not Applicable","LPG","CO2",17325,17325,53.1
2008,"Yes","No","No","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Industrial/Commercial","Gasoline","Biogenic CO2",13352,13352,53.1
2008,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Construction","Gasoline","CO2",221303,221303,53.1
2008,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Construction","Gasoline","CH4",6303,2101,53.1
2008,"Yes","No","No","Waste","Waste","Solid Waste Management","In-State Solid Waste Disposal","Not Applicable","Not Applicable","biogenic CO2",405509,405509,53.1
2008,"Yes","No","No","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Construction","Gasoline","Biogenic CO2",11439,11439,53.1
2008,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Agricultural","Gasoline","CO2",92259,92259,53.1
2008,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Agricultural","Gasoline","CH4",930,310,53.1
2008,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Special Naphthas","N2O",1,1,53.1
2008,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Waxes","N2O",0,0,53.1
2008,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Net Electricity Imports","Not Applicable","Coal","CO2",231201,231201,53.1
2008,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Public Nonhighway","Gasoline","CO2",43567,43567,53.1
2008,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Distillate Fuel","CO2",1024,1024,53.1
2008,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Kerosene","CO2",0,0,53.1
2008,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","LPG","CO2",14579,14579,53.1
2008,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Lubricants","CO2",88377,88377,53.1
2008,"Yes","Yes","Yes","Industry","IPPU","Metals","Aluminum","Not Applicable","Not Applicable","CO2",308754,308754,53.1
2008,"No","Yes","Yes","Net Emissions","AFOLU","Land","Cropland","Cropland Remaining Cropland","Not Applicable","CO2",-248046,-248046,53.1
2008,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Miscellaneous Petroleum Products","CO2",16168,16168,53.1
2008,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Natural Gas","CO2",11941,11941,53.1
2008,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Petroleum Coke","CO2",41000,41000,53.1
2008,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Residual Fuel","CO2",0,0,53.1
2008,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Special Naphthas","CO2",9111,9111,53.1
2008,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Lawn and Garden","Gasoline","N2O",59821,60048,53.1
2008,"Yes","Yes","Yes","Waste","Waste","Wastewater","Centralized Wastewater","Not Applicable","Not Applicable","N2O",407996,409541,53.1
2008,"No","Yes","Yes","Net Emissions","AFOLU","Land","Wetland","Wetland Converted to Water","Not Applicable","CO2",59419,59419,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Fuel Combustion","Industrial","Not Applicable","Waxes","N2O",0,0,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Fuel Combustion","Industrial","Not Applicable","Wood","CH4",32623,10874,53.1
2008,"No","Yes","Yes","Net Emissions","AFOLU","Land","Flooded Land","Land Converted to Flooded Land","Not Applicable","CH4",5806,1935,53.1
2008,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Kerosene","CH4",0,0,53.1
2008,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","LPG","CH4",23325,7775,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Other Fossil Fuel Use","Industrial","Not Applicable","Asphalt and Road Oil","CH4",0,0,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Other Fossil Fuel Use","Industrial","Not Applicable","Asphalt and Road Oil","N2O",0,0,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Fugitive Emissions","Oil and Gas Systems","Not Applicable","All","CO2",103705,103705,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Fugitive Emissions","Oil and Gas Systems","Not Applicable","All","CH4",21053615,7017872,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Fugitive Emissions","Oil and Gas Systems","Not Applicable","All","N2O",188,189,53.1
2008,"Yes","Yes","Yes","Waste","Waste","Solid Waste Management","In-State Solid Waste Disposal","Not Applicable","Not Applicable","CH4",24590619,8196873,53.1
2008,"Yes","Yes","No","Electricity","Energy","Imported Electricity","Net Electricity Imports","Not Applicable","All","CH4",10898,3633,53.1
2008,"Yes","Yes","No","Electricity","Energy","Imported Electricity","Net Electricity Imports","Not Applicable","All","N2O",32111,32233,53.1
2008,"Yes","No","No","Electricity","Energy","Imported Electricity","Net Electricity Imports","Not Applicable","All","Biogenic CO2",38923,38923,53.1
2008,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","LPG","N2O",142,142,53.1
2008,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Lubricants","N2O",193,193,53.1
2008,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Kerosene","N2O",0,0,53.1
2008,"Yes","Yes","No","Electricity","Energy","Imported Electricity","Direct Electricity Imports","Not Applicable","All","N2O",915,918,53.1
2008,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Natural Gas","N2O",105,106,53.1
2008,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Petroleum Coke","N2O",218,219,53.1
2008,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Residual Fuel","N2O",0,0,53.1
2008,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Special Naphthas","N2O",0,0,53.1
2008,"Yes","Yes","Yes","Industry","IPPU","Metals","Aluminum","Not Applicable","Not Applicable","PFCs",147324,199950,53.1
2008,"No","No","No","Excluded","Energy","Imported Fossil Fuels","Transportation","Bunker (Aircraft)","Jet Fuel","CO2",1400028,1400028,53.1
2008,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Road","Gasoline","CO2",15427096,15427096,53.1
2008,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Road","Diesel","CO2",2727589,2727589,53.1
2008,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Road","CNG","CO2",49332,49332,53.1
2008,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Road","Gasoline","CH4",8230844,2743615,53.1
2008,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Road","Diesel","CH4",1856846,618949,53.1
2008,"Yes","Yes","Yes","Electricity","Energy","Fuel Combustion","Electricity","Not Applicable","Distillate Fuel","N2O",521,523,53.1
2008,"Yes","Yes","Yes","Waste","Waste","Wastewater","Septic Systems","Not Applicable","Not Applicable","CH4",1173137,391046,53.1
2008,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Road","CNG","CH4",190216,63405,53.1
2008,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Road","Gasoline","N2O",44437,44605,53.1
2008,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Road","Diesel","N2O",7860,7890,53.1
2008,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Road","CNG","N2O",147,148,53.1
2008,"No","Yes","Yes","Net Emissions","AFOLU","Aggregated Sources","Harvested Wood Products","Not Applicable","Not Applicable","CO2",-1334479,-1334479,53.1
2008,"Yes","No","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Road","Gasoline","Biogenic CO2",0,0,53.1
2008,"Yes","No","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Road","CNG","Biogenic CO2",0,0,53.1
2008,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Aviation","Aviation Gasoline","CO2",8469,8469,53.1
2008,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Aviation","Jet Fuel","CO2",903428,903428,53.1
2008,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Aviation","Aviation Gasoline","CH4",7493,2498,53.1
2008,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Residential","Not Applicable","Coal","CH4",0,0,53.1
2008,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Aviation","Aviation Gasoline","N2O",28,28,53.1
2008,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Railroad","Distillate Fuel","CO2",90296,90296,53.1
2008,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Railroad","Distillate Fuel","CH4",61470,20490,53.1
2008,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Railroad","Distillate Fuel","N2O",260,261,53.1
2008,"Yes","No","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Nonroad - Railroad","Distillate Fuel","Biogenic CO2",0,0,53.1
2008,"Yes","Yes","No","Transportation","Energy","Imported Fossil Fuels","Transportation","Military","Distillate Fuel","CO2",8059,8059,53.1
2008,"Yes","Yes","Yes","Industry","Energy","Fuel Combustion","Industrial","Not Applicable","Coal - Coking","N2O",0,0,53.1
2008,"Yes","Yes","Yes","Buildings","Energy","Fuel Combustion","Residential","Not Applicable","Kerosene","CO2",274084,274084,53.1
